Day,Time,Open Price ask,Open Price bid,High Price ask,High Price bid,Low Price ask,Low Price bid,Close Price ask,Close Price bid,Last Trade Volume
20-08-14,20-08-14T08:18:28,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:29,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:30,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:31,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:32,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:33,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:34,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:35,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:36,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:37,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:38,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:39,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:40,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:41,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:42,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:43,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:44,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:45,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
20-08-14,20-08-14T08:18:46,4241.3,4238.5,4241.7,4238.9,4241.7,4238.9,4241.7,4238.9,0
